"Type","File","Line","Href","Expected Path","Message","Recommendation"
"broken","about/blog.html","249","/webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","webact-redesign/about/blog/why-java-is-the-language-to-learn-for-digital-marketers/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog.html","249","/webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","webact-redesign/about/blog/why-you-need-to-be-an-expert-in-digital-marketing/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/3-tasks-that-help-build-your-digital-marketing-portfolio/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/4-things-that-will-increase-the-load-times-of-your-website/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/5-saas-companies-your-business-should-know-about/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/5-tips-for-making-your-business-virtual/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/5-ways-your-business-data-is-at-risk/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/5-ways-your-web-design-impacts-your-seo/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/a-video-review-by-laura-belgrave/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/advertising-methods-that-can-be-powerful-drivers-of-success/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/blog/common-misunderstandings-businesses-have-about-marketing/index.html","124","/webact-redesign/about/blog.html","webact-redesign/about/blog.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
